"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.536754700E1,0.000000000E0,8.000000380E-3,-7.879999876E-1,7.880405957E-1
1.537256146E1,-2.700000070E-2,2.099999972E-2,-7.340000272E-1,7.347965977E-1
1.537757585E1,-5.400000140E-2,3.500000015E-2,-7.200000286E-1,7.228700031E-1
1.538259031E1,-5.099999905E-2,1.899999939E-2,-7.469999790E-1,7.489799520E-1
1.538760478E1,-9.999999776E-3,3.299999982E-2,-7.609999776E-1,7.617807860E-1
1.539261924E1,-2.300000004E-2,4.600000009E-2,-7.879999876E-1,7.896765037E-1
1.539763350E1,-3.700000048E-2,5.999999866E-2,-6.930000186E-1,6.965759296E-1
1.540264796E1,-3.500000015E-2,4.199999943E-2,-6.660000086E-1,6.682402348E-1
1.540766244E1,-2.099999972E-2,-2.500000037E-2,-6.520000100E-1,6.528169828E-1
1.541267690E1,-7.000000216E-3,-2.500000037E-2,-6.790000200E-1,6.794961569E-1
1.541769136E1,1.899999939E-2,-3.900000080E-2,-8.159999847E-1,8.171523574E-1
1.542270580E1,1.700000092E-2,-6.199999899E-2,-8.700000048E-1,8.723720584E-1
1.542772027E1,1.600000076E-2,-6.100000069E-2,-8.700000048E-1,8.722826425E-1
1.543273473E1,-9.999999776E-3,-4.800000042E-2,-7.749999762E-1,7.765493951E-1
1.543774919E1,-9.999999776E-3,-4.800000042E-2,-6.790000200E-1,6.807679687E-1
1.544276358E1,-2.199999988E-2,-4.500000179E-2,-7.340000272E-1,7.357071700E-1
1.544777804E1,4.000000190E-3,-1.700000092E-2,-8.700000048E-1,8.701752745E-1
1.545279250E1,4.000000190E-3,-4.000000190E-3,-9.649999738E-1,9.650165539E-1
1.545780696E1,1.799999923E-2,2.300000004E-2,-8.970000148E-1,8.974753626E-1
1.546282119E1,2.800000086E-2,8.000000380E-3,-7.609999776E-1,7.615569355E-1
1.546783565E1,2.800000086E-2,-3.200000152E-2,-6.520000100E-1,6.533850421E-1
1.547285011E1,1.000000047E-3,-3.200000152E-2,-6.250000000E-1,6.258194629E-1
1.547786458E1,-2.500000037E-2,-3.200000152E-2,-7.609999776E-1,7.620826504E-1
1.548287904E1,-1.200000010E-2,-1.700000092E-2,-8.700000048E-1,8.702488198E-1
1.548789350E1,-1.200000010E-2,-4.399999976E-2,-9.380000234E-1,9.391081108E-1
1.549290794E1,-1.200000010E-2,-4.500000179E-2,-9.520000219E-1,9.531385219E-1
1.549792240E1,-2.500000037E-2,-1.700000092E-2,-9.250000119E-1,9.254939341E-1
1.550293680E1,-1.099999994E-2,-4.000000190E-3,-8.429999948E-1,8.430812483E-1
1.550795126E1,-2.500000037E-2,2.199999988E-2,-8.019999862E-1,8.026910849E-1
1.551296572E1,-1.099999994E-2,2.199999988E-2,-8.289999962E-1,8.293648134E-1
1.551798019E1,1.000000047E-3,-4.000000190E-3,-8.560000062E-1,8.560099360E-1
1.552299466E1,0.000000000E0,7.000000216E-3,-9.110000134E-1,9.110269065E-1
1.552800914E1,-1.300000027E-2,7.000000216E-3,-8.560000062E-1,8.561273332E-1
1.553302360E1,-2.600000054E-2,7.000000216E-3,-7.749999762E-1,7.754675771E-1
1.553803806E1,-1.300000027E-2,2.099999972E-2,-7.469999790E-1,7.474081674E-1
1.554305228E1,1.200000010E-2,1.799999923E-2,-7.340000272E-1,7.343187590E-1
1.554806674E1,1.200000010E-2,4.000000190E-3,-7.609999776E-1,7.611050952E-1
1.555308120E1,-1.000000047E-3,4.000000190E-3,-7.749999762E-1,7.750109438E-1
1.555809567E1,-1.400000043E-2,4.000000190E-3,-8.159999847E-1,8.161298764E-1
1.556311006E1,-1.400000043E-2,-3.400000185E-2,-8.019999862E-1,8.028424366E-1
1.556812452E1,-1.400000043E-2,-4.699999839E-2,-8.159999847E-1,8.174723084E-1
1.557313898E1,-1.400000043E-2,-6.100000069E-2,-8.429999948E-1,8.453200526E-1
1.557815344E1,0.000000000E0,-4.699999839E-2,-8.560000062E-1,8.572893388E-1
1.558316791E1,-1.000000047E-3,-7.000000216E-3,-8.560000062E-1,8.560292113E-1
1.558818237E1,1.200000010E-2,-7.000000216E-3,-8.289999962E-1,8.291163933E-1
1.559319683E1,2.500000037E-2,-1.999999955E-2,-7.749999762E-1,7.756609846E-1
1.559821108E1,2.500000037E-2,-1.999999955E-2,-7.340000272E-1,7.346979243E-1
1.560322553E1,-2.000000095E-3,-1.899999939E-2,-7.070000172E-1,7.072581030E-1
1.560824000E1,-1.499999966E-2,7.000000216E-3,-7.469999790E-1,7.471833568E-1
1.561325444E1,-2.000000095E-3,2.099999972E-2,-8.159999847E-1,8.162726108E-1
1.561826890E1,1.099999994E-2,2.099999972E-2,-8.289999962E-1,8.293388895E-1
1.562328334E1,3.500000015E-2,-6.000000052E-3,-8.700000048E-1,8.707244158E-1
1.562829780E1,2.099999972E-2,-1.899999939E-2,-8.429999948E-1,8.434755427E-1
1.563331219E1,2.099999972E-2,-6.000000052E-3,-8.289999962E-1,8.292876423E-1
1.563832668E1,-3.299999982E-2,-6.000000052E-3,-8.149999976E-1,8.156898897E-1
1.564334114E1,-3.099999949E-2,-1.899999939E-2,-7.609999776E-1,7.618680764E-1
1.564835560E1,-5.799999833E-2,-1.899999939E-2,-8.289999962E-1,8.312436427E-1
1.565336986E1,-3.099999949E-2,-4.999999888E-3,-9.240000248E-1,9.245334206E-1
1.565838432E1,-3.099999949E-2,2.099999972E-2,-9.929999709E-1,9.937056617E-1
1.566339878E1,-4.000000190E-3,4.399999976E-2,-9.240000248E-1,9.250556988E-1
1.566841324E1,2.199999988E-2,4.399999976E-2,-8.149999976E-1,8.164833104E-1
1.567342770E1,8.000000380E-3,4.399999976E-2,-6.930000186E-1,6.944415208E-1
1.567844216E1,-3.200000152E-2,1.600000076E-2,-6.930000186E-1,6.939229250E-1
1.568345662E1,-2.999999933E-2,-9.999999776E-3,-7.879999876E-1,7.886342501E-1
1.568847108E1,-1.600000076E-2,-9.999999776E-3,-8.970000148E-1,8.971984321E-1
1.569348547E1,9.999999776E-3,-2.300000004E-2,-1.032999992E0,1.033304401E0
1.569849993E1,2.400000021E-2,-2.300000004E-2,-1.019999981E0,1.020541504E0
1.570351442E1,4.600000009E-2,-2.199999988E-2,-8.429999948E-1,8.445406983E-1
1.570852888E1,4.999999888E-3,-3.599999845E-2,-7.749999762E-1,7.758517661E-1
1.571354335E1,-2.099999972E-2,-6.300000101E-2,-6.930000186E-1,6.961745657E-1
1.571855758E1,-2.099999972E-2,-6.300000101E-2,-6.660000086E-1,6.693026308E-1
1.572357204E1,-8.000000380E-3,-4.600000009E-2,-7.059999704E-1,7.075421954E-1
1.572858651E1,4.999999888E-3,-3.200000152E-2,-8.019999862E-1,8.026537098E-1
1.573360097E1,-8.000000380E-3,-1.899999939E-2,-8.560000062E-1,8.562482179E-1
1.573861541E1,4.999999888E-3,-4.600000009E-2,-9.110000134E-1,9.121743388E-1
1.574362980E1,-8.000000380E-3,-1.799999923E-2,-9.110000134E-1,9.112129413E-1
1.574864426E1,-2.199999988E-2,8.999999613E-3,-8.700000048E-1,8.703246568E-1
1.575365874E1,-8.000000380E-3,3.599999845E-2,-8.019999862E-1,8.028474187E-1
1.575867320E1,-2.199999988E-2,2.199999988E-2,-6.930000186E-1,6.936980797E-1
1.576368766E1,-3.299999982E-2,-4.000000190E-3,-6.930000186E-1,6.937968188E-1
1.576870212E1,-1.999999955E-2,-3.200000152E-2,-7.749999762E-1,7.759181420E-1
1.577371658E1,-3.299999982E-2,-4.000000190E-3,-8.970000148E-1,8.976157455E-1
1.577873082E1,-4.699999839E-2,-4.000000190E-3,-9.110000134E-1,9.122203814E-1
1.578374527E1,-1.899999939E-2,-2.999999933E-2,-8.560000062E-1,8.567362550E-1
1.578875974E1,-4.999999888E-3,-2.999999933E-2,-7.070000172E-1,7.076538873E-1
1.579377420E1,2.099999972E-2,-5.700000003E-2,-5.979999900E-1,6.010773561E-1
1.579878857E1,2.099999972E-2,-2.899999917E-2,-6.250000000E-1,6.260247598E-1
1.580380303E1,6.000000052E-3,-1.499999966E-2,-7.469999790E-1,7.471746574E-1
1.580881753E1,-3.400000185E-2,-1.499999966E-2,-7.749999762E-1,7.758904324E-1
1.581383199E1,-3.400000185E-2,-1.499999966E-2,-7.879999876E-1,7.888757701E-1
1.581884646E1,-2.099999972E-2,-1.000000047E-3,-7.879999876E-1,7.882803946E-1
1.582386069E1,-3.200000152E-2,2.300000004E-2,-7.609999776E-1,7.620196625E-1
1.582887512E1,-3.200000152E-2,8.999999613E-3,-7.609999776E-1,7.617256501E-1
1.583388958E1,-5.999999866E-2,-4.000000190E-3,-8.019999862E-1,8.042511906E-1
1.583890402E1,-5.999999866E-2,-3.099999949E-2,-9.649999738E-1,9.673602996E-1
1.584391848E1,-4.399999976E-2,-2.899999917E-2,-1.019999981E0,1.021360348E0
1.584893294E1,-2.999999933E-2,-2.899999917E-2,-9.789999723E-1,9.798887415E-1
1.585394741E1,-4.300000146E-2,-1.499999966E-2,-8.429999948E-1,8.442292291E-1
1.585896180E1,-5.700000003E-2,-1.000000047E-3,-7.879999876E-1,7.900594791E-1
1.586397625E1,-2.800000086E-2,-1.400000043E-2,-8.560000062E-1,8.565722449E-1
1.586899071E1,-2.800000086E-2,1.200000010E-2,-9.110000134E-1,9.115092015E-1
1.587400517E1,-6.899999827E-2,5.299999937E-2,-8.840000033E-1,8.882713581E-1
1.587901963E1,-6.899999827E-2,3.900000080E-2,-8.429999948E-1,8.467177753E-1
1.588403386E1,-5.200000107E-2,-1.000000047E-3,-8.159999847E-1,8.176557804E-1
1.588904832E1,-3.799999878E-2,-1.000000047E-3,-7.879999876E-1,7.889163329E-1
1.589406277E1,-2.500000037E-2,-1.000000047E-3,-7.480000257E-1,7.484183580E-1
1.589907723E1,-3.799999878E-2,-1.000000047E-3,-6.250000000E-1,6.261549328E-1
1.590409162E1,-4.800000042E-2,-1.400000043E-2,-5.839999914E-1,5.861364944E-1
1.590910608E1,-3.400000185E-2,-1.400000043E-2,-5.709999800E-1,5.721826433E-1
1.591412054E1,-7.000000216E-3,-4.100000113E-2,-6.930000186E-1,6.942470928E-1
1.591913499E1,-7.000000216E-3,-1.300000027E-2,-7.879999876E-1,7.881383003E-1
1.592414945E1,-1.999999955E-2,1.099999994E-2,-8.289999962E-1,8.293141707E-1
1.592916390E1,-4.699999839E-2,1.099999994E-2,-7.480000257E-1,7.495558941E-1
1.593417813E1,-4.699999839E-2,-1.499999966E-2,-6.520000100E-1,6.538639101E-1
1.593919259E1,-1.999999955E-2,-2.899999917E-2,-6.930000186E-1,6.938948232E-1
1.594420704E1,-6.000000052E-3,-2.700000070E-2,-8.700000048E-1,8.704395489E-1
1.594922150E1,1.999999955E-2,-1.300000027E-2,-1.006000042E0,1.006282805E0
1.595423596E1,6.000000052E-3,-1.300000027E-2,-1.019999981E0,1.020100466E0
1.595925042E1,-7.000000216E-3,-2.700000070E-2,-9.520000219E-1,9.524085477E-1
1.596426481E1,-7.000000216E-3,0.000000000E0,-8.159999847E-1,8.160300087E-1
1.596927929E1,-7.000000216E-3,1.300000027E-2,-8.159999847E-1,8.161335522E-1
1.597429375E1,-1.999999955E-2,2.600000054E-2,-8.159999847E-1,8.166590323E-1
1.597930821E1,-1.999999955E-2,1.300000027E-2,-8.429999948E-1,8.433374124E-1
1.598432246E1,-7.000000216E-3,0.000000000E0,-8.700000048E-1,8.700281652E-1
1.598933692E1,-7.000000216E-3,1.200000010E-2,-8.700000048E-1,8.701109172E-1
1.599435138E1,-7.000000216E-3,0.000000000E0,-8.970000148E-1,8.970273276E-1
1.599936583E1,1.899999939E-2,0.000000000E0,-9.380000234E-1,9.381924343E-1
1.600438029E1,1.700000092E-2,-1.000000047E-3,-8.289999962E-1,8.291748873E-1
1.600939466E1,4.000000190E-3,1.200000010E-2,-7.200000286E-1,7.201111311E-1
1.601440912E1,3.099999949E-2,-1.000000047E-3,-6.389999986E-1,6.397522944E-1
1.601942357E1,3.099999949E-2,-1.000000047E-3,-5.979999900E-1,5.988037976E-1
1.602443803E1,4.100000113E-2,-1.400000043E-2,-6.790000200E-1,6.803807958E-1
1.602945253E1,5.400000140E-2,1.200000010E-2,-7.749999762E-1,7.769716618E-1
1.603446699E1,2.700000070E-2,2.600000054E-2,-8.289999962E-1,8.298469701E-1
1.603948124E1,2.700000070E-2,2.600000054E-2,-7.879999876E-1,7.888909814E-1
1.604449570E1,1.099999994E-2,-1.000000047E-3,-7.200000286E-1,7.200847458E-1
1.604951014E1,1.099999994E-2,1.200000010E-2,-7.340000272E-1,7.341805227E-1
1.605452453E1,1.099999994E-2,-1.000000047E-3,-8.019999862E-1,8.020760424E-1
1.605953900E1,2.500000037E-2,-1.000000047E-3,-9.110000134E-1,9.113435271E-1
1.606455346E1,8.999999613E-3,3.500000015E-2,-9.520000219E-1,9.526856994E-1
1.606956794E1,8.999999613E-3,2.099999972E-2,-9.380000234E-1,9.382782337E-1
1.607458240E1,-4.000000190E-3,2.199999988E-2,-8.429999948E-1,8.432965025E-1
1.607959684E1,8.999999613E-3,8.000000380E-3,-8.019999862E-1,8.020903801E-1
1.608461108E1,-4.000000190E-3,7.000000216E-3,-8.700000048E-1,8.700373603E-1
1.608962554E1,8.999999613E-3,-6.000000052E-3,-9.240000248E-1,9.240633343E-1
1.609464000E1,-1.799999923E-2,7.000000216E-3,-9.380000234E-1,9.381988296E-1
1.609965446E1,-1.799999923E-2,7.000000216E-3,-8.700000048E-1,8.702143462E-1
1.610466892E1,-4.000000190E-3,-1.899999939E-2,-7.749999762E-1,7.752431638E-1
1.610968330E1,-1.799999923E-2,-4.999999888E-3,-7.070000172E-1,7.072467916E-1
1.611469776E1,8.000000380E-3,-4.999999888E-3,-7.200000286E-1,7.200618315E-1
1.611971223E1,-4.000000190E-3,2.099999972E-2,-7.749999762E-1,7.752947588E-1
1.612472669E1,-1.700000092E-2,6.000000052E-3,-8.429999948E-1,8.431927367E-1
1.612974114E1,-1.700000092E-2,6.000000052E-3,-7.879999876E-1,7.882061789E-1
1.613475538E1,-4.000000190E-3,-1.999999955E-2,-7.200000286E-1,7.202888595E-1
1.613976986E1,-3.099999949E-2,-6.000000052E-3,-6.110000014E-1,6.118153330E-1
1.614478432E1,-1.700000092E-2,-6.000000052E-3,-6.250000000E-1,6.252599460E-1
1.614979870E1,-3.000000026E-3,-6.000000052E-3,-7.340000272E-1,7.340306805E-1
1.615481315E1,9.999999776E-3,-1.999999955E-2,-8.429999948E-1,8.432965025E-1
1.615982761E1,-3.000000026E-3,-1.999999955E-2,-9.380000234E-1,9.382180151E-1
1.616484206E1,-1.600000076E-2,-1.899999939E-2,-9.240000248E-1,9.243338389E-1
1.616985652E1,-2.999999933E-2,-3.200000152E-2,-8.700000048E-1,8.711050501E-1
1.617487098E1,-2.999999933E-2,-1.899999939E-2,-8.429999948E-1,8.437475873E-1
1.617988521E1,-5.700000003E-2,-1.899999939E-2,-8.560000062E-1,8.581060602E-1
1.618489967E1,-4.100000113E-2,-4.999999888E-3,-8.840000033E-1,8.849644094E-1
1.618991413E1,-4.100000113E-2,-4.999999888E-3,-9.520000219E-1,9.528956091E-1
1.619492859E1,-2.700000070E-2,7.000000216E-3,-1.006000042E0,1.006386648E0
1.619994305E1,-1.400000043E-2,7.000000216E-3,-1.006000042E0,1.006121804E0
1.620495744E1,-2.600000054E-2,6.000000052E-3,-9.380000234E-1,9.383794775E-1
1.620997192E1,-2.600000054E-2,-7.000000216E-3,-8.289999962E-1,8.294371548E-1
1.621498638E1,-3.999999911E-2,-7.000000216E-3,-7.609999776E-1,7.620826503E-1
1.622000083E1,-2.600000054E-2,-1.999999955E-2,-7.749999762E-1,7.756938591E-1
1.622501529E1,-1.200000010E-2,-1.999999955E-2,-8.700000048E-1,8.703125923E-1
1.623002952E1,0.000000000E0,-6.000000052E-3,-8.840000033E-1,8.840203651E-1
1.623504397E1,-1.200000010E-2,-6.000000052E-3,-8.700000048E-1,8.701034469E-1
1.624005843E1,-1.200000010E-2,-6.000000052E-3,-7.879999876E-1,7.881141925E-1
1.624507284E1,0.000000000E0,-1.899999939E-2,-7.340000272E-1,7.342458988E-1
1.625008730E1,-1.300000027E-2,-4.999999888E-3,-6.790000200E-1,6.791428621E-1
1.625510176E1,0.000000000E0,-1.899999939E-2,-6.660000086E-1,6.662709745E-1
1.626011622E1,-2.700000070E-2,-1.899999939E-2,-6.790000200E-1,6.798021971E-1
1.626513068E1,-1.300000027E-2,-1.799999923E-2,-7.340000272E-1,7.343357814E-1
1.627014514E1,0.000000000E0,-1.799999923E-2,-8.019999862E-1,8.022019557E-1
1.627515960E1,0.000000000E0,-1.799999923E-2,-8.560000062E-1,8.561892376E-1
1.628017384E1,0.000000000E0,-1.799999923E-2,-8.429999948E-1,8.431921437E-1
1.628518830E1,-1.200000010E-2,-4.000000190E-3,-7.749999762E-1,7.751031951E-1
1.629020276E1,-2.600000054E-2,-4.000000190E-3,-7.070000172E-1,7.074892397E-1
1.629521713E1,-3.999999911E-2,8.000000380E-3,-7.070000172E-1,7.081758427E-1
1.630023159E1,-1.200000010E-2,8.000000380E-3,-7.749999762E-1,7.751341581E-1
1.630524607E1,0.000000000E0,7.000000216E-3,-8.970000148E-1,8.970273276E-1
1.631026053E1,-1.300000027E-2,7.000000216E-3,-9.649999738E-1,9.651129205E-1
1.631527499E1,0.000000000E0,7.000000216E-3,-9.380000234E-1,9.380261424E-1
1.632028922E1,0.000000000E0,-6.000000052E-3,-8.429999948E-1,8.430213468E-1
1.632530368E1,-1.300000027E-2,-6.000000052E-3,-8.019999862E-1,8.021277815E-1
1.633031814E1,0.000000000E0,-1.899999939E-2,-7.879999876E-1,7.882290152E-1
1.633533260E1,1.300000027E-2,-1.899999939E-2,-8.289999962E-1,8.293195968E-1
1.634034697E1,0.000000000E0,-6.000000052E-3,-8.700000048E-1,8.700206942E-1
1.634536143E1,0.000000000E0,-6.000000052E-3,-8.970000148E-1,8.970200814E-1
1.635037589E1,0.000000000E0,1.999999955E-2,-8.840000033E-1,8.842262187E-1
1.635539012E1,0.000000000E0,1.999999955E-2,-8.429999948E-1,8.432372093E-1
1.636040481E1,-1.400000043E-2,7.000000216E-3,-7.879999876E-1,7.881554291E-1
1.636541926E1,1.099999994E-2,6.000000052E-3,-7.469999790E-1,7.471050586E-1
1.637043349E1,9.999999776E-3,-7.000000216E-3,-7.609999776E-1,7.610978688E-1
1.637544795E1,-1.600000076E-2,-3.400000185E-2,-8.159999847E-1,8.168647227E-1
1.638046234E1,-2.999999933E-2,-3.400000185E-2,-8.429999948E-1,8.442185684E-1
1.638547680E1,-3.000000026E-3,-4.500000179E-2,-8.700000048E-1,8.711681861E-1
1.639049127E1,-1.700000092E-2,-3.099999949E-2,-8.840000033E-1,8.847067344E-1
1.639550572E1,-1.700000092E-2,-1.700000092E-2,-8.429999948E-1,8.433427484E-1
1.640052018E1,-1.700000092E-2,-1.700000092E-2,-7.879999876E-1,7.883666536E-1
1.640553440E1,-1.600000076E-2,-1.600000076E-2,-7.879999876E-1,7.883247938E-1
1.641054886E1,-2.999999933E-2,-3.000000026E-3,-8.429999948E-1,8.435389683E-1
1.641556330E1,-2.999999933E-2,9.999999776E-3,-8.700000048E-1,8.705745277E-1
1.642057776E1,-2.999999933E-2,2.400000021E-2,-8.700000048E-1,8.708478675E-1
1.642559222E1,-4.100000113E-2,-3.000000026E-3,-8.429999948E-1,8.440017721E-1
1.643060660E1,-4.100000113E-2,-3.000000026E-3,-8.429999948E-1,8.440017721E-1
1.643562106E1,-2.700000070E-2,-3.000000026E-3,-8.019999862E-1,8.024599541E-1
1.644063530E1,-1.400000043E-2,9.999999776E-3,-7.749999762E-1,7.751909204E-1
1.644564975E1,-1.300000027E-2,-3.000000026E-3,-7.609999776E-1,7.611169200E-1
1.645066422E1,-1.300000027E-2,-1.700000092E-2,-7.879999876E-1,7.882905432E-1
1.645567868E1,-2.700000070E-2,-3.000000026E-3,-8.429999948E-1,8.434376036E-1
1.646069314E1,-3.999999911E-2,-1.700000092E-2,-8.289999962E-1,8.301385388E-1
1.646570751E1,-3.799999878E-2,-1.600000076E-2,-8.289999962E-1,8.300246946E-1
1.647072197E1,-3.799999878E-2,-1.600000076E-2,-8.159999847E-1,8.170409874E-1
1.647573643E1,-2.400000021E-2,-1.600000076E-2,-7.749999762E-1,7.755365646E-1
1.648075088E1,-1.099999994E-2,-2.999999933E-2,-7.749999762E-1,7.756584061E-1
1.648576534E1,1.000000047E-3,-2.800000086E-2,-8.289999962E-1,8.294733231E-1
1.649077957E1,-1.200000010E-2,-1.400000043E-2,-8.429999948E-1,8.432016314E-1
1.649579405E1,-1.200000010E-2,-1.400000043E-2,-8.429999948E-1,8.432016314E-1
1.650080852E1,-1.200000010E-2,-1.400000043E-2,-8.019999862E-1,8.022119283E-1
1.650582296E1,-1.099999994E-2,-2.600000054E-2,-7.609999776E-1,7.615234507E-1
1.651083735E1,-1.099999994E-2,-1.200000010E-2,-7.749999762E-1,7.751709251E-1
1.651585181E1,-1.099999994E-2,0.000000000E0,-8.019999862E-1,8.020754190E-1
1.652086628E1,-1.099999994E-2,1.400000043E-2,-8.019999862E-1,8.021975928E-1
1.652588074E1,-1.099999994E-2,1.200000010E-2,-8.019999862E-1,8.021651811E-1
1.653089523E1,1.000000047E-3,1.200000010E-2,-8.429999948E-1,8.430859927E-1
1.653590946E1,1.000000047E-3,1.200000010E-2,-8.970000148E-1,8.970808361E-1
1.654092392E1,-1.099999994E-2,0.000000000E0,-8.289999962E-1,8.290729725E-1
1.654593830E1,-2.400000021E-2,-1.000000047E-3,-7.749999762E-1,7.753721449E-1
1.655095275E1,-2.400000021E-2,-1.000000047E-3,-7.879999876E-1,7.883660194E-1
1.655596722E1,-9.999999776E-3,2.500000037E-2,-8.159999847E-1,8.164441041E-1
1.656098168E1,-9.999999776E-3,-1.000000047E-3,-8.159999847E-1,8.160618696E-1
1.656599614E1,-2.300000004E-2,9.999999776E-3,-8.159999847E-1,8.163853104E-1
1.657101038E1,-2.199999988E-2,2.400000021E-2,-8.159999847E-1,8.166492363E-1
1.657602484E1,-8.999999613E-3,2.400000021E-2,-8.159999847E-1,8.164024590E-1
1.658103930E1,-2.199999988E-2,2.400000021E-2,-8.159999847E-1,8.166492363E-1
1.658605379E1,-2.099999972E-2,8.999999613E-3,-7.879999876E-1,7.883311363E-1
1.659106818E1,-8.000000380E-3,-1.700000092E-2,-8.429999948E-1,8.432093401E-1
1.659608264E1,-8.000000380E-3,-4.000000190E-3,-8.569999933E-1,8.570466665E-1
1.660109710E1,-8.000000380E-3,-1.799999923E-2,-8.700000048E-1,8.702229647E-1
1.660611156E1,4.000000190E-3,-4.000000190E-3,-8.700000048E-1,8.700183954E-1
1.661112605E1,1.700000092E-2,-1.799999923E-2,-8.429999948E-1,8.433634988E-1
1.661614028E1,3.099999949E-2,-1.799999923E-2,-8.159999847E-1,8.167869827E-1
1.662115474E1,4.000000190E-3,-1.799999923E-2,-7.879999876E-1,7.882156941E-1
1.662616913E1,3.000000026E-3,-1.700000092E-2,-7.879999876E-1,7.881890512E-1
1.663118359E1,1.600000076E-2,-3.099999949E-2,-7.480000257E-1,7.488130865E-1
1.663619805E1,3.000000026E-3,-1.700000092E-2,-7.340000272E-1,7.342029964E-1
1.664121252E1,3.000000026E-3,-3.099999949E-2,-7.340000272E-1,7.346604929E-1
1.664622699E1,1.400000043E-2,-1.600000076E-2,-7.340000272E-1,7.343078645E-1
1.665124121E1,1.000000047E-3,-2.000000095E-3,-7.070000172E-1,7.070035532E-1
1.665625567E1,-1.200000010E-2,-2.000000095E-3,-6.790000200E-1,6.791089951E-1
1.666127014E1,-1.200000010E-2,9.999999776E-3,-6.389999986E-1,6.391908934E-1
1.666628460E1,-2.400000021E-2,-3.000000026E-3,-5.979999900E-1,5.984889206E-1
1.667129898E1,-1.099999994E-2,9.999999776E-3,-6.389999986E-1,6.391729016E-1
1.667631344E1,2.000000095E-3,-3.000000026E-3,-6.520000100E-1,6.520099793E-1
1.668132790E1,-2.400000021E-2,9.999999776E-3,-6.660000086E-1,6.665073229E-1
1.668634237E1,1.000000047E-3,-3.000000026E-3,-6.250000000E-1,6.250079999E-1
1.669135661E1,-1.099999994E-2,-3.000000026E-3,-5.429999828E-1,5.431196750E-1
1.669637107E1,-1.099999994E-2,-1.600000076E-2,-5.429999828E-1,5.433470175E-1
1.670138552E1,-1.099999994E-2,-3.000000026E-3,-6.110000014E-1,6.111063751E-1
1.670639998E1,-1.099999994E-2,-3.000000026E-3,-6.660000086E-1,6.660975990E-1
1.671141440E1,-2.500000037E-2,9.999999776E-3,-6.520000100E-1,6.525557548E-1
1.671642886E1,-2.500000037E-2,9.999999776E-3,-5.979999900E-1,5.986058704E-1
1.672144309E1,-2.500000037E-2,9.999999776E-3,-5.159999728E-1,5.167020147E-1
1.672645755E1,-2.300000004E-2,2.099999972E-2,-5.299999714E-1,5.309142771E-1
1.673147203E1,-9.999999776E-3,2.099999972E-2,-5.569999814E-1,5.574854072E-1
1.673648649E1,-9.999999776E-3,8.000000380E-3,-6.110000014E-1,6.111341929E-1
1.674150096E1,-9.999999776E-3,-4.999999888E-3,-6.250000000E-1,6.250999920E-1
1.674651534E1,-8.999999613E-3,-1.799999923E-2,-5.979999900E-1,5.983385229E-1
1.675152980E1,3.000000026E-3,-1.799999923E-2,-5.159999728E-1,5.163225464E-1
1.675654427E1,3.000000026E-3,-1.799999923E-2,-4.480000138E-1,4.483715115E-1
1.676155874E1,3.000000026E-3,-3.200000152E-2,-4.480000138E-1,4.491514360E-1
1.676657297E1,1.499999966E-2,-4.000000190E-3,-5.019999743E-1,5.022399567E-1
1.677158743E1,-1.099999994E-2,-4.000000190E-3,-5.429999828E-1,5.431261192E-1
1.677660190E1,-1.099999994E-2,-4.000000190E-3,-5.299999714E-1,5.301292009E-1
1.678161636E1,-1.099999994E-2,-4.000000190E-3,-4.889999926E-1,4.891400544E-1
1.678663076E1,-1.099999994E-2,-4.000000190E-3,-4.210000038E-1,4.211626802E-1
1.679164522E1,-1.099999994E-2,-4.000000190E-3,-3.659999967E-1,3.661871073E-1
1.679665945E1,-2.400000021E-2,-4.000000190E-3,-3.799999952E-1,3.807781459E-1
1.680167388E1,-2.400000021E-2,-4.000000190E-3,-4.339999855E-1,4.346814781E-1
1.680668834E1,-9.999999776E-3,-4.000000190E-3,-4.339999855E-1,4.341336054E-1
1.681170280E1,-9.999999776E-3,-1.799999923E-2,-4.480000138E-1,4.484729784E-1
